name,material_type,seating_type,speed,height,length,num_inversions,manufacturer,park,status,lat,lng
Montanha Russa de Ãgua,Steel,Water Coaster,69.0,23.0,740.0,0.0,Mack,Aquashow,status.operating,37.0913756,-8.073607899999999
Mayan Adventure,Steel,Inverted,80.0,33.0,689.0,5.0,Vekoma,Formosan Aboriginal Culture Village,status.operating,23.8653282,120.9481868
Space Mountain,Steel,Sit Down,,,,0.0,Vekoma,Formosan Aboriginal Culture Village,status.operating,23.8653282,120.9481868
Caribbean Splash,Steel,Water Coaster,,,,0.0,Mack,Formosan Aboriginal Culture Village,status.operating,23.8653282,120.9481868
Diving Coaster: Vanish,Steel,Sit Down,,35.0,744.0,0.0,Senyo Kogyo,Yokohama Cosmoworld,status.operating,35.4551474,139.6369763
Spinning Coaster,Steel,Sit Down,47.0,13.0,420.0,0.0,Reverchon,Yokohama Cosmoworld,status.operating,35.4551474,139.6369763
Family Banana Coaster,Steel,Sit Down,,,,0.0,Senyo Kogyo,Yokohama Cosmoworld,status.operating,35.4551474,139.6369763
Bat,Steel,Suspended,42.0,15.0,342.0,0.0,Vekoma,Lagoon,status.operating,53.34958719999999,-6.243131
Colossus the Fire Dragon,Steel,Sit Down,89.0,26.0,869.0,2.0,Schwarzkopf,Lagoon,status.operating,53.34958719999999,-6.243131
Puff the Little Fire Dragon,Steel,Sit Down,26.0,3.0,60.0,0.0,Zierer,Lagoon,status.operating,53.34958719999999,-6.243131
Roller Coaster,Steel,Sit Down,72.0,19.0,762.0,0.0,Philadelphia Toboggan Coaster,Lagoon,status.operating,53.34958719999999,-6.243131
Spider,Steel,Spinning,60.0,16.0,424.0,0.0,Maurer,Lagoon,status.operating,53.34958719999999,-6.243131
Wild Mouse,Steel,Sit Down,45.0,15.0,370.0,0.0,Maurer,Lagoon,status.operating,53.34958719999999,-6.243131
Wicked,Steel,Sit Down,90.0,35.0,625.0,1.0,Zierer,Lagoon,status.operating,53.34958719999999,-6.243131
Jet Star 2,Steel,Sit Down,,14.0,585.0,0.0,Schwarzkopf,Lagoon,status.operating,53.34958719999999,-6.243131
Cannibal,Steel,Sit Down,113.0,64.0,835.0,4.0,ART Engineering,Lagoon,status.operating,53.34958719999999,-6.243131
Bombora,Steel,Sit Down,50.0,14.0,320.0,,ART Engineering,Lagoon,status.operating,53.34958719999999,-6.243131
Primordial,na,na,,,,0.0,na,Lagoon,status.rumored,53.34958719999999,-6.243131
High Speed Thrill Coaster,Steel,Sit Down,,6.0,61.0,0.0,Overland,Knoebels,status.closed.definitely,40.8775313,-76.5042299
Phoenix,Wooden,Sit Down,72.0,24.0,975.0,0.0,Philadelphia Toboggan Coaster,Knoebels,status.operating,40.8775313,-76.5042299
Twister,Wooden,Sit Down,83.0,31.0,1189.0,0.0,Philadelphia Toboggan Coaster,Knoebels,status.operating,40.8775313,-76.5042299
Flying Turns,Wooden,Bobsleigh,39.0,15.0,396.0,0.0,Knoebels,Knoebels,status.operating,40.8775313,-76.5042299
Impulse,Steel,Sit Down,89.0,30.0,602.0,4.0,Zierer,Knoebels,status.operating,40.8775313,-76.5042299
Kozmo's Kurves,Steel,Sit Down,,,,0.0,E&F Miler Industries,Knoebels,status.operating,40.8775313,-76.5042299
Black Diamond,Steel,Sit Down,,11.0,,0.0,Philadelphia Toboggan Coaster,Knoebels,status.operating,40.8775313,-76.5042299
Abandon Mine,Steel,Sit Down,,,,0.0,Molina & Son's,Uncle Bernie's Theme Park,status.operating,26.1372742,-80.1912273
Dragon,Steel,Sit Down,,,,0.0,Zamperla,Uncle Bernie's Theme Park,status.operating,26.1372742,-80.1912273
Aconcagua,Steel,Sit Down,93.0,36.0,751.0,0.0,Schwarzkopf,Parque de la Ciudad,status.closed.definitely,-34.6698774,-58.45422490000001
Jetline,Steel,Sit Down,90.0,32.0,800.0,0.0,Schwarzkopf,Gröna Lund,status.operating,59.32335639999999,18.0963901
Nyckelpigan,Steel,Sit Down,26.0,3.0,60.0,0.0,Zierer,Gröna Lund,status.operating,59.32335639999999,18.0963901
Vilda Musen,Steel,Sit Down,55.0,21.0,430.0,0.0,Gerstlauer,Gröna Lund,status.operating,59.32335639999999,18.0963901
Kvasten,Steel,Suspended,55.0,20.0,400.0,0.0,Vekoma,Gröna Lund,status.operating,59.32335639999999,18.0963901
Thriller,Steel,Sit Down,87.0,35.0,1120.0,4.0,Schwarzkopf,Gröna Lund,status.closed.definitely,59.32335639999999,18.0963901
Insane,Steel,4th Dimension,60.0,36.0,250.0,0.0,Intamin,Gröna Lund,status.operating,59.32335639999999,18.0963901
Twister,Wooden,Sit Down,61.0,15.0,480.0,0.0,Gravity Group,Gröna Lund,status.operating,59.32335639999999,18.0963901
Tuff-Tuff Tåget,Steel,Sit Down,7.0,2.0,80.0,0.0,Zamperla,Gröna Lund,status.operating,59.32335639999999,18.0963901
Blue Harvest,Steel,Inverted,100.0,34.0,,0.0,B&M,Gröna Lund,status.announced,59.32335639999999,18.0963901
Orca,Steel,Sit Down,24.0,4.0,70.0,0.0,Zierer,Loro Parque,status.operating,28.4083201,-16.5647169
Mina,Steel,Sit Down,,3.0,85.0,0.0,Zamperla,Parque de Atracciones de Zaragoza,status.operating,41.6218719,-0.9005563000000001
Moncayo,Steel,Sit Down,,,,0.0,Schwarzkopf,Parque de Atracciones de Zaragoza,status.operating,41.6218719,-0.9005563000000001
Ramses,Steel,Sit Down,,,,0.0,na,Parque de Atracciones de Zaragoza,status.operating,41.6218719,-0.9005563000000001
Formule X,Steel,Sit Down,70.0,15.0,300.0,2.0,Maurer,Drievliet Family Park,status.operating,52.0527393,4.3522858
Dynamite Express,Steel,Sit Down,,11.0,262.0,0.0,Mack,Drievliet Family Park,status.operating,52.0527393,4.3522858
Kopermijn,Steel,Sit Down,45.0,15.0,370.0,0.0,Maurer,Drievliet Family Park,status.operating,52.0527393,4.3522858
Twistrix,Steel,Spinning,,,,0.0,Maurer,Drievliet Family Park,status.operating,52.0527393,4.3522858
Dragon Mountain,Steel,Sit Down,81.0,57.0,1676.0,4.0,Arrow,Marineland Theme Park,status.operating,43.0657249,-79.0729303
Lady Bug Coaster,Steel,Sit Down,26.0,4.0,68.0,0.0,Zierer,Marineland Theme Park,status.operating,43.0657249,-79.0729303
La Pomme,Steel,Sit Down,26.0,3.0,,0.0,na,Kid parc,status.operating,44.622482,-1.106029
Boulet de Canon,Steel,Spinning,,,,,Reverchon,Kid parc,status.operating,44.622482,-1.106029
Tree Topper,Wooden,Sit Down,56.0,18.0,427.0,0.0,William J. Cobb,Upper Clements Theme Park,status.operating,44.703471,-65.5648221
Dania Beach Hurricane,Steel,Sit Down,81.0,31.0,975.0,0.0,Coaster Works,Boomers!,status.operating,53.3235855,-6.3791981
Avalanche,Wooden,Sit Down,,27.0,725.0,0.0,S&S,Timber Falls Adventure Park,status.closed.definitely,43.628344,-89.7814908
Aqua Wind,Steel,Sit Down,60.0,,,0.0,Gerstlauer,Lagunasia,status.operating,34.808327,137.2702574
Pirates' Blast,Steel,Sit Down,43.0,12.0,478.0,0.0,Senyo Kogyo,Lagunasia,status.operating,34.808327,137.2702574
Stellar Coaster,Steel,Sit Down,,,,0.0,Senyo Kogyo,Lagunasia,status.operating,34.808327,137.2702574
Monte Aurora,Steel,Sit Down,,,,0.0,Zamperla,Terra Encantada,status.closed.definitely,-22.7389769,-47.1772096
Monte Makaya,Steel,Sit Down,80.0,37.0,800.0,8.0,Intamin,Terra Encantada,status.closed.definitely,-22.7389769,-47.1772096
Piuí,Steel,Sit Down,,,120.0,0.0,Zamperla,Terra Encantada,status.closed.definitely,-22.7389769,-47.1772096
Capitale Express,Steel,Sit Down,50.0,,,0.0,Mack,Méga Parc,status.operating,46.8295788,-71.2997003
Boomerang,Steel,Sit Down,76.0,36.0,285.0,3.0,Vekoma,Wiener Prater,status.operating,48.2167398,16.3980327
Dizzy Mouse,Steel,Spinning,47.0,13.0,420.0,0.0,Reverchon,Wiener Prater,status.operating,48.2167398,16.3980327
Hochschaubahn,Wooden,Sit Down,55.0,15.0,450.0,0.0,na,Wiener Prater,status.operating,48.2167398,16.3980327
Megablitz,Steel,Sit Down,70.0,19.0,550.0,0.0,Vekoma,Wiener Prater,status.operating,48.2167398,16.3980327
Super 8er Bahn,Steel,Sit Down,,21.0,780.0,0.0,Pinfari,Wiener Prater,status.operating,48.2167398,16.3980327
Volare,Steel,Flying,50.0,21.0,438.0,2.0,Zamperla,Wiener Prater,status.operating,48.2167398,16.3980327
Wilde Maus,Steel,Sit Down,45.0,15.0,370.0,0.0,Maurer,Wiener Prater,status.operating,48.2167398,16.3980327
Auto BergBahn,Wooden,Sit Down,,,,0.0,na,Wiener Prater,status.operating,48.2167398,16.3980327
Der Zug des Manitu,Steel,Sit Down,,,,0.0,CAM Baby Kart,Wiener Prater,status.operating,48.2167398,16.3980327
Galaxia,Steel,Sit Down,,,,0.0,Barbisan,Wiener Prater,status.closed.definitely,48.2167398,16.3980327
Insider,Steel,Spinning,35.0,11.0,300.0,0.0,Maurer,Wiener Prater,status.operating,48.2167398,16.3980327
Maskerade,Steel,Spinning,40.0,10.0,236.0,0.0,Gerstlauer,Wiener Prater,status.operating,48.2167398,16.3980327
Race,Steel,Sit Down,,,,,SBF,Wiener Prater,status.operating,48.2167398,16.3980327
Flitzer,Steel,Sit Down,,,,0.0,Zierer,Playland's Castaway Cove,status.closed.definitely,39.2741416,-74.5743414
Python,Steel,Sit Down,,11.0,365.0,1.0,Pinfari,Playland's Castaway Cove,status.closed.definitely,39.2741416,-74.5743414
Sea Serpent,Steel,Sit Down,,,,0.0,Miler Coaster,Playland's Castaway Cove,status.closed.definitely,39.2741416,-74.5743414
Mighty Mouse,Steel,Sit Down,,,,0.0,Miler Coaster,Playland's Castaway Cove,status.closed.definitely,39.2741416,-74.5743414
GaleForce,Steel,Sit Down,103.0,38.0,387.0,0.0,S&S,Playland's Castaway Cove,status.operating,39.2741416,-74.5743414
Pirates Gold Rush,na,Sit Down,,,,,E&F Miler Industries,Playland's Castaway Cove,status.operating,39.2741416,-74.5743414
Whirlwind,na,Spinning,,4.0,58.0,,na,Playland's Castaway Cove,status.operating,39.2741416,-74.5743414
Wild Waves,na,Sit Down,,15.0,,,E&F Miler Industries,Playland's Castaway Cove,status.operating,39.2741416,-74.5743414
Sea Viper,Steel,Sit Down,70.0,28.0,600.0,3.0,Arrow,Sea World,status.closed.definitely,53.20344189999999,-6.0981472
Jet Rescue,Steel,Sit Down,70.0,6.0,560.0,0.0,Intamin,Sea World,status.operating,53.20344189999999,-6.0981472
Storm Coaster,Steel,Water Coaster,70.0,28.0,470.0,0.0,Mack,Sea World,status.operating,53.20344189999999,-6.0981472
SpongeBob's Boating School Blast,Steel,Sit Down,,4.0,80.0,0.0,Zamperla,Sea World,status.operating,53.20344189999999,-6.0981472
Thrillseeker,Steel,Sit Down,65.0,14.0,585.0,0.0,S.D.C.,Sea World,status.closed.definitely,53.20344189999999,-6.0981472
Unnamed Wooden Coaster,Wooden,Sit Down,,,,0.0,Gravity Group,Sea World,status.announced,53.20344189999999,-6.0981472
Canyon Blaster,Steel,Sit Down,66.0,29.0,739.0,4.0,Arrow,Adventuredome,status.operating,36.1380797,-115.1659971
Miner Mike,Steel,Sit Down,,,,0.0,Wisdom Rides ,Adventuredome,status.operating,36.1380797,-115.1659971
El Loco,Steel,Sit Down,,,,0.0,S&S,Adventuredome,status.operating,36.1380797,-115.1659971
Windstorm,Steel,Sit Down,,,438.0,0.0,Zamperla,Old Town,status.operating,53.522678,-6.315430699999999
Wacky Worm,Steel,Sit Down,,,,0.0,Fajume S.A. de C.V,Old Town,status.operating,53.522678,-6.315430699999999
Dragon Wagon ,Steel,Sit Down,,,,0.0,Wisdom Rides ,Old Town,status.closed.definitely,53.522678,-6.315430699999999
Boardwalk Bullet,Wooden,Sit Down,82.0,29.0,986.0,0.0,Gravity Group,Kemah Boardwalk,status.operating,29.5473219,-95.0202048
Crystal Wings,Steel,Flying,82.0,32.0,,2.0,B&M,Happy Valley Beijing,status.operating,39.867779,116.494823
Jungle Racing,Steel,Sit Down,,,,0.0,Vekoma,Happy Valley Beijing,status.operating,39.867779,116.494823
Harvest Time,Steel,Sit Down,,,,0.0,Golden Horse,Happy Valley Beijing,status.closed.temporarily,39.867779,116.494823
Golden Wings in Snowfield,Steel,Inverted,88.0,36.0,671.0,4.0,Vekoma,Happy Valley Beijing,status.operating,39.867779,116.494823
Extreme Rusher,Steel,Sit Down,134.0,60.0,850.0,0.0,S&S,Happy Valley Beijing,status.operating,39.867779,116.494823
Family Inverted Coaster,Steel,Inverted,50.0,20.0,405.0,0.0,B&M,Happy Valley Beijing,status.operating,39.867779,116.494823
Himalayan Eagle Music Roller Coaster,Steel,Sit Down,,50.0,1200.0,0.0,B&M,Happy Valley Beijing,status.operating,39.867779,116.494823
Crazy Mouse,Steel,Sit Down,50.0,13.0,376.0,1.0,Togo,Tobu Zoo Park,status.closed.definitely,36.0206486,139.714128
Regina,Steel,Sit Down,90.0,37.0,1334.0,0.0,Intamin,Tobu Zoo Park,status.operating,36.0206486,139.714128
Tentomushi,Steel,Sit Down,32.0,6.0,199.0,0.0,Zierer,Tobu Zoo Park,status.operating,36.0206486,139.714128
Kawasemi,Steel,Sit Down,87.0,32.0,750.0,0.0,Intamin,Tobu Zoo Park,status.operating,36.0206486,139.714128
Mount Rocky Coaster,Steel,Sit Down,74.0,35.0,868.0,0.0,na,Tobu Zoo Park,status.closed.definitely,36.0206486,139.714128
Diggy & Daggy's Tram Coaster,Steel,Sit Down,,,,0.0,Hoei Sangyo,Tobu Zoo Park,status.operating,36.0206486,139.714128
Rat,Steel,Sit Down,45.0,15.0,370.0,0.0,Maurer,Loudoun Castle,status.closed.definitely,55.6105247,-4.3728191
Twist and Shout,Steel,Sit Down,66.0,19.0,554.0,1.0,Schwarzkopf,Loudoun Castle,status.operating,55.6105247,-4.3728191
Wacky Worm,Steel,Sit Down,,,,0.0,na,Loudoun Castle,status.operating,55.6105247,-4.3728191
Crazy Croc,Steel,Sit Down,,,,0.0,Wisdom Rides ,Loudoun Castle,status.closed.definitely,55.6105247,-4.3728191
Orphan Rocker,Steel,Sit Down,45.0,25.0,25.0,0.0,na,Scenic World,status.operating,51.8433416,-8.2131808
Boomerang,Steel,Sit Down,76.0,36.0,285.0,3.0,Vekoma,Playcenter São Paulo,status.operating,-23.5667268,-46.5047362
Dragon,Steel,Sit Down,,,,0.0,Zamperla,Playcenter São Paulo,status.operating,-23.5667268,-46.5047362
Happy Mountain,Steel,Sit Down,,,,0.0,Três Eixos,Playcenter São Paulo,status.operating,-23.5667268,-46.5047362
Looping Star,Steel,Sit Down,77.0,25.0,592.0,1.0,Schwarzkopf,Playcenter São Paulo,status.operating,-23.5667268,-46.5047362
Windstorm,Steel,Sit Down,40.0,8.0,396.0,0.0,S&MC,Playcenter São Paulo,status.operating,-23.5667268,-46.5047362
Barnstormer,Steel,Sit Down,40.0,9.0,,0.0,Vekoma,Disney's Magic Kingdom,status.operating,28.418579,-81.5812062
Big Thunder Mountain Railroad,Steel,Sit Down,58.0,,847.0,0.0,Arrow,Disney's Magic Kingdom,status.operating,28.418579,-81.5812062
Space Mountain - Alpha,Steel,Sit Down,44.0,27.0,974.0,0.0,Arrow,Disney's Magic Kingdom,status.operating,28.418579,-81.5812062
Space Mountain - Omega,Steel,Sit Down,44.0,27.0,974.0,0.0,Arrow,Disney's Magic Kingdom,status.operating,28.418579,-81.5812062
Seven Dwarfs Mine Train,Steel,Sit Down,,,,0.0,Vekoma,Disney's Magic Kingdom,status.operating,28.418579,-81.5812062
TRON Legacy Coaster,Steel,Motorbike,95.0,24.0,970.0,0.0,Vekoma,Disney's Magic Kingdom,status.construction,28.418579,-81.5812062
Space Mountain,Steel,Sit Down,52.0,23.0,1052.0,0.0,Dynamic Attractions,Disneyland,status.operating,53.3418788,-6.2538094
Big Thunder Mountain Railroad,Steel,Sit Down,45.0,,814.0,0.0,Walt Disney Imagineering,Disneyland,status.operating,53.3418788,-6.2538094
Matterhorn Bobsleds (Left),Steel,Sit Down,43.0,24.0,621.0,0.0,Arrow,Disneyland,status.operating,53.3418788,-6.2538094
Gadget's Go Coaster,Steel,Sit Down,35.0,9.0,207.0,0.0,Vekoma,Disneyland,status.operating,53.3418788,-6.2538094
Matterhorn Bobsleds (Right),Steel,Sit Down,43.0,24.0,650.0,0.0,Arrow,Disneyland,status.operating,53.3418788,-6.2538094
Miami,Steel,Sit Down,,,,0.0,na,Antibesland,status.closed.definitely,43.6133609,7.1225525
Bat coaster,Steel,Inverted,70.0,20.0,400.0,2.0,Pinfari,Antibesland,status.relocated,43.6133609,7.1225525
Super Railway,Steel,Sit Down,,,,0.0,na,Antibesland,status.operating,43.6133609,7.1225525
Pomme,Steel,Sit Down,,,,0.0,na,Antibesland,status.operating,43.6133609,7.1225525
Wilde Maus,Steel,Sit Down,,,,0.0,Maurer,Antibesland,status.operating,43.6133609,7.1225525
Phaethon,Steel,Inverted,90.0,45.0,1000.0,6.0,B&M,Gyeongju World,status.operating,35.8379504,129.2819998
Dragon 2 Loop Coaster,Steel,Sit Down,,,,0.0,Zamperla,Gyeongju World,status.operating,35.8379504,129.2819998
Space Tour,Steel,Sit Down,,,,0.0,na,Gyeongju World,status.closed.definitely,35.8379504,129.2819998
Space 2000,Steel,Sit Down,,,,2.0,Meisho Amusement Machines,Gyeongju World,status.closed.definitely,35.8379504,129.2819998
Draken,Steel,Sit Down,,63.0,,,B&M,Gyeongju World,status.operating,35.8379504,129.2819998
Flight of the Phoenix,Steel,Sit Down,80.0,31.0,830.0,8.0,Intamin,Phoenix Mountain's Happy Park,status.operating,33.5535794,-112.0174334
Kentucky Rumbler,Wooden,Sit Down,77.0,27.0,862.0,0.0,GCI,Beech Bend,status.operating,37.0208617,-86.403037
Looping Star,Steel,Sit Down,,11.0,365.0,1.0,Pinfari,Beech Bend,status.closed.definitely,37.0208617,-86.403037
Wild Mouse,Steel,Sit Down,47.0,13.0,420.0,0.0,Zamperla,Beech Bend,status.operating,37.0208617,-86.403037
Spinning Out,Steel,Spinning,,,,0.0,SBF,Beech Bend,status.operating,37.0208617,-86.403037
Chenille,Steel,Sit Down,,,,0.0,Soquet,Fami P.A.R.C,status.closed.definitely,48.28381,2.79222
Fami'Stéric,Steel,Sit Down,,,,0.0,Pinfari,Fami P.A.R.C,status.closed.definitely,48.28381,2.79222
Speed Mouse,Steel,Sit Down,50.0,13.0,420.0,0.0,Reverchon,Fami P.A.R.C,status.closed.definitely,48.28381,2.79222
Galaxi,Steel,Sit Down,,,,0.0,S.D.C.,Blue Bayou Dixie Landin',status.operating,30.3450838,-91.02609509999999
Ragin' Cajun,Steel,Sit Down,76.0,26.0,285.0,3.0,Vekoma,Blue Bayou Dixie Landin',status.operating,30.3450838,-91.02609509999999
Xtreme,Steel,Spinning,60.0,16.0,424.0,0.0,Maurer,Blue Bayou Dixie Landin',status.operating,30.3450838,-91.02609509999999
Storm,Steel,Sit Down,45.0,11.0,325.0,0.0,Pinfari,Europark Idroscalo,status.operating,45.4747236,9.285229900000001
Bruco Mela,Steel,Sit Down,,,,0.0,na,Europark Idroscalo,status.operating,45.4747236,9.285229900000001
Tokaido,Steel,Sit Down,,,,0.0,Pinfari,Europark Idroscalo,status.operating,45.4747236,9.285229900000001
Baby Aviator,Steel,Suspended,,,,0.0,na,Europark Idroscalo,status.operating,45.4747236,9.285229900000001
Tremors,Wooden,Sit Down,96.0,31.0,915.0,0.0,CCI,Silverwood Theme Park,status.operating,47.9073114,-116.7025155
Corkscrew,Steel,Sit Down,74.0,21.0,381.0,2.0,Arrow,Silverwood Theme Park,status.operating,47.9073114,-116.7025155
Timber Terror,Steel,Sit Down,89.0,26.0,823.0,0.0,CCI,Silverwood Theme Park,status.operating,47.9073114,-116.7025155
Tiny Toot,Steel,Sit Down,,,,0.0,Zamperla,Silverwood Theme Park,status.operating,47.9073114,-116.7025155
Aftershock,Steel,Sit Down,106.0,58.0,367.0,3.0,Vekoma,Silverwood Theme Park,status.operating,47.9073114,-116.7025155
Turbo coaster,Steel,Sit Down,,11.0,365.0,1.0,Pinfari,Brighton pier,status.operating,50.8168555,-0.136738
Crazy mouse,Steel,Sit Down,46.0,13.0,420.0,0.0,Reverchon,Brighton pier,status.operating,50.8168555,-0.136738
Soak'd,Steel,Suspended,,,360.0,0.0,Premier Rides,Freestyle Music Park,status.closed.definitely,33.7131549,-78.9338007
Iron Horse,Steel,Sit Down,,16.0,680.0,0.0,Vekoma,Freestyle Music Park,status.closed.definitely,33.7131549,-78.9338007
Maximum RPM!,Steel,Sit Down,,,,0.0,Premier Rides,Freestyle Music Park,status.closed.definitely,33.7131549,-78.9338007
Time Machine,Steel,Sit Down,105.0,46.0,1139.0,6.0,B&M,Freestyle Music Park,status.closed.definitely,33.7131549,-78.9338007
Hang Ten,Steel,Sit Down,35.0,9.0,207.0,0.0,Vekoma,Freestyle Music Park,status.closed.definitely,33.7131549,-78.9338007
Achtbaan,Steel,Sit Down,,,,0.0,Zierer,De Valkenier,status.operating,52.13888919999999,5.598460500000001
Wacky Worm,Steel,Sit Down,,,,0.0,na,Vluchtheuvel,status.closed.definitely,51.50365470000001,3.898227
Star Wars,Steel,Sit Down,,14.0,140.0,0.0,Chance Rides,Parc Avenue,status.closed.definitely,53.37386559999999,-6.3680485
City Jet,Steel,Sit Down,,,,0.0,SBF,Parc Avenue,status.closed.definitely,53.37386559999999,-6.3680485
Big Apple,Steel,Sit Down,,,,0.0,na,Parc Avenue,status.closed.definitely,53.37386559999999,-6.3680485
Aéronaval,Steel,Suspended,,,,0.0,na,Parc Avenue,status.closed.definitely,53.37386559999999,-6.3680485
Grand Huit Familial,Steel,Sit Down,,,,0.0,na,Parc Avenue,status.closed.definitely,53.37386559999999,-6.3680485
Big Thunder Mountain,Steel,Sit Down,60.0,,,0.0,Vekoma,Tokyo Disneyland,status.operating,35.6328964,139.8803943
Gadget's Go Coaster,Steel,Sit Down,35.0,9.0,207.0,0.0,Vekoma,Tokyo Disneyland,status.operating,35.6328964,139.8803943
Space Mountain,Steel,Sit Down,,31.0,1052.0,0.0,Walt Disney Imagineering,Tokyo Disneyland,status.operating,35.6328964,139.8803943
Dragon Coaster,Steel,Sit Down,,,,0.0,Zamperla,Everland,status.operating,53.04599469999999,-2.9898932
Eagle Fortress,Steel,Suspended,,,,0.0,Arrow,Everland,status.closed.definitely,53.04599469999999,-2.9898932
Herky & Timmy's Racing Coaster,Steel,Sit Down,,,,0.0,Vekoma,Everland,status.operating,53.04599469999999,-2.9898932
Rolling X-Train,Steel,Sit Down,,,,0.0,Arrow,Everland,status.operating,53.04599469999999,-2.9898932
T Express,Wooden,Sit Down,104.0,56.0,1641.0,0.0,Intamin,Everland,status.operating,53.04599469999999,-2.9898932
Karlo's Taxi,Steel,Sit Down,,,,0.0,SBF,Djurs Sommerland,status.closed.definitely,56.4252404,10.5509534
Thor's Hammer,Steel,Sit Down,,,,0.0,Gerstlauer,Djurs Sommerland,status.operating,56.4252404,10.5509534
Piraten,Steel,Sit Down,90.0,32.0,755.0,0.0,Intamin,Djurs Sommerland,status.operating,56.4252404,10.5509534
Skatteøen,Steel,Water Coaster,70.0,28.0,455.0,0.0,Mack,Djurs Sommerland,status.operating,56.4252404,10.5509534
Juvelen,Steel,Sit Down,85.0,12.0,1000.0,0.0,Intamin,Djurs Sommerland,status.operating,56.4252404,10.5509534
DrageKongen,Steel,Inverted,85.0,30.0,825.0,0.0,Intamin,Djurs Sommerland,status.operating,56.4252404,10.5509534
Vilde Hønsejagt,Steel,Sit Down,,,,0.0,Zierer,Djurs Sommerland,status.operating,56.4252404,10.5509534
Jungle Rally,Steel,Sit Down,24.0,4.0,70.0,0.0,Zierer,Djurs Sommerland,status.operating,56.4252404,10.5509534
